"","authorID","title","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consent_agree","instr1RT_First.Click","instr1RT_Last.Click","instr1RT_Page.Submit","instr1RT_Click.Count","instr5RT_First.Click","instr5RT_Last.Click","instr5RT_Page.Submit","instr5RT_Click.Count","gender","language","age","ethn","edu","ses","belief","unclear","comments","arr","tN","looplist","subN","trialN","authorN","t","authorNtoMatch","careCommAccurately","immoralBehavior","Q33_Click.Count","Q33_First.Click","Q33_Last.Click","Q33_Page.Submit","Q34_Click.Count","Q34_First.Click","Q34_Last.Click","Q34_Page.Submit","Q362_Click.Count","Q362_First.Click","Q362_Last.Click","Q362_Page.Submit","Q363_DO","tyringAppearMoral","narrN","bestLen","neutralLen","worstLen","wordLength","repDiff"
"172",6,"Answer Key ","4/19/21 20:55","4/19/21 21:14","IP Address",100,1094,TRUE,"4/19/21 21:14",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,9.723,0,0,0,10.579,0,"female","Yes",48,"Black or African American","Bachelor’s degree (e.g. BA, BS)",5,4,"N/A","N/A","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",185,4,6,"Worst",6,100,62,7,4.179,29.475,30.432,0,0,0,27.195,0,0,0,27.194,"&nbsp;",64,"6_Worst",128,140,137,137,2
"173",6,"Answer Key ","4/21/21 21:07","4/21/21 21:19","IP Address",100,707,TRUE,"4/21/21 21:19",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,4.427,0,0,0,16.264,0,"Female","Yes",27,"Asian","Bachelor’s degree (e.g. BA, BS)",7,4,"One story confused me grammatically. Because I was confused on that one story what the author was trying to say, it was hard to make some decisions on the morality of the author as well as the other questions.","999","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",298,4,6,"Worst",6,100,18,5,2.597,8.092,9.168,0,0,0,24.086,0,0,0,24.086,"&nbsp;",11,"6_Worst",128,140,137,137,-7
"174",6,"Answer Key ","4/19/21 18:04","4/19/21 18:17","IP Address",100,788,TRUE,"4/19/21 18:17",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,4.257,0,0,0,13.794,0,"male","Yes",63,"White","High school degree or equivalent (e.g. GED)",2,4,"It was all clear.","No","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",7,5,6,"Original",6,100,0,3,2.45,7.306,8.11,0,0,0,64.286,0,0,0,64.285,"&nbsp;",6,"6_Original",128,140,137,140,6
"175",6,"Answer Key ","4/19/21 18:03","4/19/21 18:20","IP Address",100,1040,TRUE,"4/19/21 18:20",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,3.101,0,0,0,9.555,0,"Female","Yes",24,"Asian","Bachelor’s degree (e.g. BA, BS)",6,4,"No","No","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",19,5,6,"Worst",6,57,35,8,1.215,5.399,5.89,0,0,0,12.775,0,0,0,12.775,"&nbsp;",31,"6_Worst",128,140,137,137,-4
"176",6,"Answer Key ","4/19/21 20:43","4/19/21 20:57","IP Address",100,850,TRUE,"4/19/21 20:57",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,12.114,0,0,0,20.228,0,"Female","Yes",26,"White","Bachelor’s degree (e.g. BA, BS)",1,4,NA,NA,"B",11,"1_2_3_4_5_6_7_8_9_10_11_12",172,5,6,"Worst",6,100,51,6,3.194,21.703,22.701,0,0,0,76.16,0,0,0,76.159,"&nbsp;",100,"6_Worst",128,140,137,137,49
"177",6,"Answer Key ","4/19/21 21:30","4/19/21 21:48","IP Address",100,1060,TRUE,"4/19/21 21:48",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,13.83,0,0,0,16.361,0,"female","Yes",53,"White","High school degree or equivalent (e.g. GED)",4,4,"No","No","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",218,5,6,"Best",6,45,38,4,4.079,15.365,16.176,0,0,0,33.307,0,0,0,33.306,"&nbsp;",27,"6_Best",128,140,137,128,-11
"178",6,"Answer Key ","4/19/21 21:42","4/19/21 21:52","IP Address",100,571,TRUE,"4/19/21 21:52",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,3.222,0,0,0,2.778,0,"Female","Yes",64,"White,American Indian or Alaska Native","Associate degree (e.g. AA, AS)",4,4,"It was pretty clear what you had to do.","I couldn't really say that a person was trying to appear bad or good. I don't think most people thought about that when they where writing their stories.","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",220,5,6,"Best",6,80,32,3,1.892,6.272,7.473,0,0,0,22.362,0,0,0,22.362,"&nbsp;",51,"6_Best",128,140,137,128,19
"179",6,"Answer Key ","4/19/21 18:07","4/19/21 18:16","IP Address",100,564,TRUE,"4/19/21 18:16",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,9.717,0,0,0,7.614,0,"female","Yes",60,"White","Some college, no degree",5,3,"999","999","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",3,6,6,"Original",6,60,45,3,3.894,9.111,10.043,0,0,0,11.637,0,0,0,11.637,"&nbsp;",54,"6_Original",128,140,137,140,9
"180",6,"Answer Key ","4/19/21 20:26","4/19/21 20:39","IP Address",100,789,TRUE,"4/19/21 20:39",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,7.546,0,0,0,11.4,0,"female","Yes",55,"White","Bachelor’s degree (e.g. BA, BS)",6,4,"Everything about the study was clear to me.","No","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",158,6,6,"Best",6,95,9,4,3.981,10.405,11.325,0,0,0,37.996,0,0,0,37.995,"&nbsp;",7,"6_Best",128,140,137,128,-2
"181",6,"Answer Key ","4/19/21 18:16","4/19/21 18:24","IP Address",100,525,TRUE,"4/19/21 18:24",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,4.536,0,0,0,7.078,0,"male","Yes",61,"White","Bachelor’s degree (e.g. BA, BS)",5,4,"999","999","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",39,7,6,"Original",6,68,30,3,1.611,11.619,14.587,0,0,0,20.857,0,0,0,20.857,"&nbsp;",51,"6_Original",128,140,137,140,21
"182",6,"Answer Key ","4/19/21 20:12","4/19/21 20:29","IP Address",100,1001,TRUE,"4/19/21 20:29",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,0.903,0,0,0,8.898,0,"female","Yes",58,"White","Associate degree (e.g. AA, AS)",3,4,"n/a","no","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",152,7,6,"Worst",6,0,0,3,2.049,7.985,8.743,0,0,0,84.212,0,0,0,84.211,"&nbsp;",0,"6_Worst",128,140,137,137,0
"183",6,"Answer Key ","4/19/21 21:44","4/19/21 22:21","IP Address",100,2244,TRUE,"4/19/21 22:21",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,7.558,0,0,0,6.609,0,"male","Yes",39,"Hispanic, Latinx, or Spanish origin","Bachelor’s degree (e.g. BA, BS)",6,4,"Study was fairly straight forward","None","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",246,7,6,"Best",6,84,23,3,13.814,19.4,22.461,0,0,0,344.908,0,0,0,344.908,"&nbsp;",51,"6_Best",128,140,137,128,28
"184",6,"Answer Key ","4/19/21 18:09","4/19/21 18:21","IP Address",100,709,TRUE,"4/19/21 18:21",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,5.521,0,0,0,21.03,0,"female","Yes",64,"White","High school degree or equivalent (e.g. GED)",5,4,"999","999","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",22,8,6,"Best",6,87,19,4,2.932,9.62,10.41,0,0,0,21.719,0,0,0,21.718,"&nbsp;",41,"6_Best",128,140,137,128,22
"185",6,"Answer Key ","4/19/21 18:30","4/19/21 18:49","IP Address",100,1157,TRUE,"4/19/21 18:49",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,0.655,0,0.986,0.986,1.28,1,"Male","Yes",33,"White","Bachelor’s degree (e.g. BA, BS)",6,4,"Im okay","It was okay","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",117,8,6,"Worst",6,55,0,6,4.152,9.937,11.309,0,0,0,29.611,0,0,0,29.611,"&nbsp;",4,"6_Worst",128,140,137,137,4
"186",6,"Answer Key ","4/19/21 20:38","4/19/21 21:07","IP Address",100,1704,TRUE,"4/19/21 21:07",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,6.613,0,0,0,120.059,0,"Female","Yes",30,"Native Hawaiian or Other Pacific Islander","Associate degree (e.g. AA, AS)",4,4,"999","999","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",182,8,6,"Original",6,83,30,3,2.535,7.613,8.183,1,24.24,24.24,30.464,1,24.24,24.24,30.463,"&nbsp;",52,"6_Original",128,140,137,140,22
"187",6,"Answer Key ","4/19/21 18:11","4/19/21 18:25","IP Address",100,821,TRUE,"4/19/21 18:25",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,23.301,0,0,0,15.005,0,"Male","Yes",43,"White","Professional degree (e.g. MD, DDS, DVM)",7,3,"n/a","n/a","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",45,9,6,"Best",6,77,41,3,3.334,5.722,6.303,0,0,0,14.38,0,0,0,14.38,"&nbsp;",40,"6_Best",128,140,137,128,-1
"188",6,"Answer Key ","4/19/21 20:58","4/19/21 21:14","IP Address",100,984,TRUE,"4/19/21 21:14",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,69.027,0,0,0,3.3,0,"Male","No",21,"White","High school degree or equivalent (e.g. GED)",5,3,"Nothing was","No","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",186,9,6,"Worst",6,100,0,7,2.081,10.861,14.126,0,0,0,24.445,0,0,0,24.445,"&nbsp;",51,"6_Worst",128,140,137,137,51
"189",6,"Answer Key ","4/19/21 23:03","4/19/21 23:16","IP Address",100,779,TRUE,"4/19/21 23:16",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,4.431,0,0,0,23.696,0,"Female","Yes",31,"Black or African American","Master’s degree (e.g. MA, MS, MEd)",7,0,"999","999","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",269,9,6,"Original",6,68,68,5,4.536,7.423,8.491,1,13.43,13.43,14.284,1,13.429,13.429,14.283,"&nbsp;",70,"6_Original",128,140,137,140,2
"190",6,"Answer Key ","4/21/21 19:17","4/21/21 19:29","IP Address",100,742,TRUE,"4/21/21 19:29",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",1.582,1.582,2.069,1,2.958,7.73,8.339,8,"male","Yes",33,"White,Asian","Bachelor’s degree (e.g. BA, BS)",3,3,"no","no","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",293,9,6,"Worst",6,34,35,3,1.787,4.443,5.149,6,10.03,12.693,18.54,6,10.029,12.693,18.539,"&nbsp;",42,"6_Worst",128,140,137,137,7
"191",6,"Answer Key ","4/19/21 18:10","4/19/21 18:23","IP Address",100,770,TRUE,"4/19/21 18:23",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,11.308,0,0,0,21.152,0,"43","Yes",43,"Hispanic, Latinx, or Spanish origin","High school degree or equivalent (e.g. GED)",7,4,"none","thank you","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",32,10,6,"Best",6,76,4,3,1.174,3.15,3.879,0,0,0,31.257,0,0,0,31.257,"&nbsp;",25,"6_Best",128,140,137,128,21
"192",6,"Answer Key ","4/19/21 18:13","4/19/21 18:25","IP Address",100,704,TRUE,"4/19/21 18:25",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,1.906,0,0,0,126.128,0,"Female","Yes",70,"White","High school degree or equivalent (e.g. GED)",3,4,"N/A","Very interesting study. Thank you for the opportunity.","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",49,10,6,"Best",6,93,20,3,2.013,5.243,5.856,0,0,0,14.67,0,0,0,14.669,"&nbsp;",44,"6_Best",128,140,137,128,24
"193",6,"Answer Key ","4/19/21 18:42","4/19/21 19:08","IP Address",100,1547,TRUE,"4/19/21 19:08",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,4.793,0,0,0,17.515,0,"male","Yes",27,"White","High school degree or equivalent (e.g. GED)",6,4,"everything was stated fine","no i enjoyed the study","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",128,10,6,"Best",6,80,36,5,4.142,16.273,17.712,0,0,0,32.869,0,0,0,32.869,"&nbsp;",31,"6_Best",128,140,137,128,-5
"194",6,"Answer Key ","4/19/21 19:08","4/19/21 19:23","IP Address",100,922,TRUE,"4/19/21 19:23",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,14.221,0,0,0,22.391,0,"Female","Yes",30,"White","Master’s degree (e.g. MA, MS, MEd)",6,4,NA,NA,"W",11,"1_2_3_4_5_6_7_8_9_10_11_12",135,10,6,"Original",6,75,45,5,2.574,13.855,14.523,0,0,0,38.92,0,0,0,38.919,"&nbsp;",58,"6_Original",128,140,137,140,13
"195",6,"Answer Key ","4/19/21 21:10","4/19/21 21:46","IP Address",100,2189,TRUE,"4/19/21 21:46",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,133.898,0,0,0,131.401,0,"male","Yes",23,"Black or African American","High school degree or equivalent (e.g. GED)",3,4,"999","999","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",214,10,6,"Worst",6,100,48,11,2.397,10.659,11.801,0,0,0,17.993,0,0,0,17.991,"&nbsp;",37,"6_Worst",128,140,137,137,-11
"196",6,"Answer Key ","4/19/21 23:23","4/19/21 23:39","IP Address",100,958,TRUE,"4/19/21 23:39",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,5.489,0,0,0,10.332,0,"male","Yes",24,"White","Bachelor’s degree (e.g. BA, BS)",3,3,"The instructions were clear enough and I have no remarks.","No remarks.","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",273,10,6,"Original",6,82,36,3,3.401,12.739,14.031,0,0,0,19.013,0,0,0,19.013,"&nbsp;",16,"6_Original",128,140,137,140,-20
"197",6,"Answer Key ","4/19/21 21:11","4/19/21 21:23","IP Address",100,774,TRUE,"4/19/21 21:23",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0.659,0.659,1.672,1,0,0,1.049,0,"M","Yes",21,"Black or African American","Some college, no degree",1,3,"999","999","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",194,11,6,"Best",6,82,53,3,1.701,4.692,5.6,0,0,0,16.678,0,0,0,16.677,"&nbsp;",56,"6_Best",128,140,137,128,3
"198",6,"Answer Key ","4/19/21 22:36","4/19/21 22:44","IP Address",100,509,TRUE,"4/19/21 22:44",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,4.742,0,0,0,2.512,0,"Female","Yes",31,"Asian","Professional degree (e.g. MD, DDS, DVM)",5,4,"None","None","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",257,11,6,"Best",6,73,30,5,0.625,8.168,10.911,0,0,0,21.878,0,0,0,21.878,"&nbsp;",50,"6_Best",128,140,137,128,20
"199",6,"Answer Key ","4/19/21 22:36","4/19/21 22:58","IP Address",100,1320,TRUE,"4/19/21 22:58",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,6.807,0,15.073,24.155,27.199,3,"Male","Yes",61,"Asian","Associate degree (e.g. AA, AS)",5,3,"No. It seemed pretty straight forward.","No. The study was just fine.","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",264,11,6,"Best",6,2,20,3,5.607,20.409,21.479,0,0,0,78.593,0,0,0,78.593,"&nbsp;",25,"6_Best",128,140,137,128,5
"200",6,"Answer Key ","4/19/21 22:13","4/19/21 22:34","IP Address",100,1242,TRUE,"4/19/21 22:34",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,8.892,0,0,0,13.31,0,"F","Yes",35,"Black or African American","Master’s degree (e.g. MA, MS, MEd)",7,4,"Everything was clear.","In on of my stories someone basically admitted to committing a crime.  They mentioned they had a life threatening communicable disease that they were exposing their unaware spouse to.  This was concerning and disturbing to read.","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",254,12,6,"Worst",6,72,8,7,2.647,11.631,12.613,1,31.333,31.333,37.767,1,31.333,31.333,37.766,"&nbsp;",5,"6_Worst",128,140,137,137,-3
"201",8,"Query about Sleeping","4/19/21 22:16","4/19/21 22:31","IP Address",100,886,TRUE,"4/19/21 22:31",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,8.478,0,0,0,7.824,0,"female","Yes",52,"Asian","Bachelor’s degree (e.g. BA, BS)",4,4,"There were some grammar issues that caused me to read through a few times but eventually, I think I understood.","It was really interesting. The stories were a mixed bag of good and bad. Some were clearer than others.","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",253,1,7,"Worst",7,72,50,5,7.837,33.319,34.101,0,0,0,17.088,0,0,0,17.087,"&nbsp;",43,"8_Worst",159,106,77,77,-7
"202",8,"Query about Sleeping","4/19/21 20:02","4/19/21 20:27","IP Address",100,1542,TRUE,"4/19/21 20:27",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",4.185,4.185,4.733,1,0,0,29.517,0,"Male","Yes",21,"Asian","High school degree or equivalent (e.g. GED)",5,4,"None","Thank you for having me!","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",151,2,7,"Best",7,63,65,8,0.599,11.818,12.275,11,4.688,11.084,28.14,11,4.688,11.084,28.14,"&nbsp;",45,"8_Best",159,106,77,159,-20
